city,state_name,county_name,lat,lng,id
Keno,Oregon,Klamath,42.1309,-121.928,1840034689
Wilkinson Heights,South Carolina,Orangeburg,33.4919,-80.8286,1840035796
Jefferson,North Carolina,Ashe,36.4209,-81.4686,1840016027
South Browning,Montana,Glacier,48.5459,-113.0127,1840032848
Weston,Missouri,Platte,39.4032,-94.8862,1840010643
Upper Pohatcong,New Jersey,Warren,40.6774,-75.1558,1840039970
Westwood,Kansas,Johnson,39.0394,-94.6156,1840001643
Mesilla,New Mexico,Doña Ana,32.2693,-106.8091,1840023024
Westville,Oklahoma,Adair,35.991,-94.5751,1840022706
South Fallsburg,New York,Sullivan,41.704,-74.6331,1840004788
Cavalero,Washington,Snohomish,47.9875,-122.0748,1840041913
Sterling,Georgia,Glynn,31.2603,-81.5525,1840029180
Orion,Illinois,Henry,41.3514,-90.3762,1840011587
Collinsville,Mississippi,Lauderdale,32.4912,-88.8452,1840013101
Hamilton,Indiana,Steuben,41.5409,-84.9204,1840010205
South Connellsville,Pennsylvania,Fayette,39.9946,-79.5804,1840000670
Yosemite Valley,California,Mariposa,37.7407,-119.5779,1840074769
Lester Prairie,Minnesota,McLeod,44.8829,-94.0375,1840007846
Springerville,Arizona,Apache,34.156,-109.2988,1840022616
Mercer,Pennsylvania,Mercer,41.2266,-80.2361,1840000735
Waurika,Oklahoma,Jefferson,34.183,-98.0245,1840021918
Watsontown,Pennsylvania,Northumberland,41.0851,-76.8646,1840000853
Tecumseh,Nebraska,Johnson,40.3718,-96.1888,1840009428
Victoria,Virginia,Lunenburg,36.9947,-78.2242,1840003865
Long Beach,Washington,Pacific,46.3558,-124.0556,1840019880
Kremmling,Colorado,Grand,40.0567,-106.3784,1840021410
Brass Castle,New Jersey,Warren,40.7621,-75.014,1840005193
Hudson,Colorado,Weld,40.0898,-104.621,1840021368
Stony Prairie,Ohio,Sandusky,41.3522,-83.1519,1840034396
Belington,West Virginia,Barbour,39.0219,-79.9383,1840005884
South Coatesville,Pennsylvania,Chester,39.969,-75.8135,1840001434
Laymantown,Virginia,Botetourt,37.3628,-79.8524,1840006377
Eudora,Arkansas,Chicot,33.119,-91.264,1840013754
Lowry Crossing,Texas,Collin,33.1711,-96.5443,1840020655
Princeton Junction,New Jersey,Mercer,40.3206,-74.6237,1840005472
Anza,California,Riverside,33.5678,-116.6966,1840022905
St. Regis Park,Kentucky,Jefferson,38.2289,-85.6158,1840015195
Florala,Alabama,Covington,31.0176,-86.3138,1840007209
Melville,Rhode Island,Newport,41.5611,-71.2937,1840003356
Moville,Iowa,Woodbury,42.4903,-96.068,1840008065
Lakeside,Oregon,Coos,43.5795,-124.1733,1840020059
Collinsville,Texas,Grayson,33.5594,-96.907,1840022934
Southern View,Illinois,Sangamon,39.7543,-89.6511,1840012456
WaKeeney,Kansas,Trego,39.0234,-99.8815,1840010705
North Liberty,Indiana,St. Joseph,41.5324,-86.428,1840009244
Parma,Idaho,Canyon,43.7864,-116.9429,1840020043
Lavallette,New Jersey,Ocean,39.9699,-74.0723,1840001492
Las Lomas,Texas,Starr,26.3638,-98.7748,1840018318
Kingstown,Maryland,Queen Anne's,39.2036,-76.0465,1840005896
Malvern,Alabama,Geneva,31.1428,-85.521,1840017137
Casa Loma,California,Kern,35.3433,-118.9987,1840148038
Collinsville,Alabama,DeKalb,34.2664,-85.8679,1840016553
Langdon,North Dakota,Cavalier,48.7624,-98.3747,1840000027
Ada,Minnesota,Norman,47.2989,-96.5165,1840006617
Cheswold,Delaware,Kent,39.2189,-75.5882,1840005814
Mountain Lake,Minnesota,Cottonwood,43.9407,-94.9277,1840007917
Superior,Nebraska,Nuckolls,40.0217,-98.0618,1840009446
Cornersville,Tennessee,Marshall,35.3634,-86.8584,1840016307
Abram,Texas,Hidalgo,26.2173,-98.4179,1840025179
Lykens,Pennsylvania,Dauphin,40.5641,-76.6983,1840001282
Derwood,Maryland,Montgomery,39.1136,-77.151,1840024488
Rocky Top,Tennessee,Anderson,36.225,-84.1548,1840016109
Old Orchard,Pennsylvania,Northampton,40.6575,-75.2609,1840035433
Vonore,Tennessee,Monroe,35.5977,-84.2364,1840016312
Maysville,Georgia,Jackson,34.2555,-83.5521,1840016660
Hopewell,New Jersey,Mercer,40.3893,-74.7638,1840003709
Prophetstown,Illinois,Whiteside,41.6702,-89.9348,1840009201
Lewistown,Illinois,Fulton,40.3969,-90.1554,1840008331
Liberty,Kentucky,Casey,37.3205,-84.9287,1840015247
Monarch Mill,South Carolina,Union,34.7161,-81.5847,1840073867
Sturgis,Kentucky,Union,37.5466,-87.9879,1840015227
Clarkesville,Georgia,Habersham,34.6103,-83.5284,1840014660
Sparta,Georgia,Hancock,33.2766,-82.9704,1840015725
Raven,Virginia,Tazewell,37.0937,-81.8601,1840006450
Lamar,Arkansas,Johnson,35.4436,-93.3951,1840014535
Greenfield,Iowa,Adair,41.3057,-94.4593,1840008238
Zolfo Springs,Florida,Hardee,27.4926,-81.7869,1840017249
Lookout Mountain,Georgia,Walker,34.9664,-85.3622,1840015530
Moscow,Pennsylvania,Lackawanna,41.3417,-75.5316,1840003386
Westlake Corner,Virginia,Franklin,37.1249,-79.7076,1840006477
Stanton,Nebraska,Stanton,41.9471,-97.2171,1840009192
Garrett,Washington,Walla Walla,46.0608,-118.399,1840017384
Webster,South Dakota,Day,45.3366,-97.5219,1840001555
Crimora,Virginia,Augusta,38.1618,-78.8413,1840006241
Vance,Alabama,Tuscaloosa,33.1746,-87.2314,1840016842
Ludowici,Georgia,Long,31.7093,-81.7452,1840015848
South Deerfield,Massachusetts,Franklin,42.4795,-72.5947,1840004518
East Pittsburgh,Pennsylvania,Allegheny,40.3969,-79.8382,1840001226
Argos,Indiana,Marshall,41.2379,-86.2523,1840010268
South Temple,Pennsylvania,Berks,40.399,-75.9223,1840035203
Murphys,California,Calaveras,38.1371,-120.4488,1840018865
Jellico,Tennessee,Campbell,36.5651,-84.1355,1840036119
Millville,Utah,Cache,41.685,-111.8211,1840020112
Roanoke,Indiana,Huntington,40.964,-85.3761,1840010340
Vernon,Alabama,Lamar,33.7588,-88.1143,1840005593
Davenport,Washington,Lincoln,47.655,-118.1519,1840018404
Bridgeport,Illinois,Lawrence,38.7096,-87.759,1840006131
Chepachet,Rhode Island,Providence,41.9104,-71.6654,1840026229
Graton,California,Sonoma,38.4375,-122.866,1840017577
Madison Center,Connecticut,South Central Connecticut,41.2794,-72.6003,1840073297
Leachville,Arkansas,Mississippi,35.9039,-90.2625,1840014503
Monteagle,Tennessee,Grundy,35.2367,-85.8513,1840016430
Linntown,Pennsylvania,Union,40.9564,-76.9004,1840035066
Rosepine,Louisiana,Vernon,30.9208,-93.2857,1840018184
Harrisville,Rhode Island,Providence,41.9687,-71.6768,1840003293
Bourbon,Indiana,Marshall,41.2993,-86.1167,1840009299
Moodus,Connecticut,Lower Connecticut River Valley,41.5047,-72.4448,1840003369
Murfreesboro,Arkansas,Pike,34.0543,-93.6834,1840014711
McEwen,Tennessee,Humphreys,36.1099,-87.6355,1840015330
Union City,Michigan,Branch,42.0662,-85.1432,1840011377
Vázquez,Puerto Rico,Salinas,18.0684,-66.2331,1630023631
Decatur,Michigan,Van Buren,42.1075,-85.9746,1840011206
Siesta Acres,Texas,Maverick,28.7564,-100.491,1840037144
Northwest Ithaca,New York,Tompkins,42.4578,-76.5387,1840073644
Mayfield,Pennsylvania,Lackawanna,41.5394,-75.5315,1840003384
Village of the Branch,New York,Suffolk,40.8523,-73.1844,1840034011
Worthington,Kentucky,Greenup,38.5509,-82.7348,1840015185
Oakley,Utah,Summit,40.7257,-111.2788,1840020139
Salem,West Virginia,Harrison,39.2849,-80.5645,1840005768
Leonville,Louisiana,St. Landry,30.4661,-91.9811,1840017171
Van Vleck,Texas,Matagorda,29.0278,-95.88,1840019681
Sleepy Hollow,Wyoming,Campbell,44.2327,-105.4309,1840038442
Kenyon,Minnesota,Goodhue,44.2726,-92.9858,1840007870
Newfield,New Jersey,Gloucester,39.5484,-75.0167,1840001522
New California,Ohio,Union,40.1503,-83.2371,1840034082
Dillsboro,Indiana,Dearborn,39.0184,-85.0531,1840009623
Terry,Mississippi,Hinds,32.1047,-90.298,1840016992
Farley,Iowa,Dubuque,42.4438,-91.0093,1840008046
Cleona,Pennsylvania,Lebanon,40.3385,-76.4771,1840001344
Cross Plains,Tennessee,Robertson,36.5412,-86.6765,1840014413
Trevorton,Pennsylvania,Northumberland,40.7841,-76.6711,1840005178
Huachuca City,Arizona,Cochise,31.6308,-110.3421,1840022106
Pablo,Montana,Lake,47.6035,-114.1059,1840018394
South Sumter,South Carolina,Sumter,33.8855,-80.3378,1840035799
Windham,Ohio,Portage,41.2375,-81.0373,1840011676
Ardmore,Indiana,St. Joseph,41.6892,-86.3175,1840056220
Hico,Texas,Hamilton,31.9859,-98.0291,1840020802
Shortsville,New York,Ontario,42.9556,-77.2227,1840004413
Huntsville,Missouri,Randolph,39.4364,-92.5437,1840007341
Columbia City,Oregon,Columbia,45.895,-122.8116,1840018513
Newburgh Heights,Ohio,Cuyahoga,41.4509,-81.6628,1840003399
Reinbeck,Iowa,Grundy,42.3225,-92.5942,1840009128
Quartzsite,Arizona,La Paz,33.6675,-114.2171,1840021913
Dresden,Ohio,Muskingum,40.122,-82.0131,1840012390
Sardis City,Alabama,Etowah,34.1749,-86.1125,1840017967
Calhoun City,Mississippi,Calhoun,33.8588,-89.3145,1840015618
Pardeeville,Wisconsin,Columbia,43.5358,-89.301,1840002711
Henryville,Indiana,Clark,38.5394,-85.7653,1840006207
Seaside Park,New Jersey,Ocean,39.9264,-74.0785,1840001488
Buffalo,Texas,Leon,31.46,-96.066,1840019540
Swartzville,Pennsylvania,Lancaster,40.2287,-76.0809,1840035364
Byers,Colorado,Arapahoe,39.7101,-104.219,1840017543
Mitchell,Nebraska,Scotts Bluff,41.9427,-103.8098,1840008141
Charlotte Park,Florida,Charlotte,26.9032,-82.0487,1840028650
Fort Valley,Arizona,Coconino,35.3228,-111.7399,1840075372
South Floral Park,New York,Nassau,40.7135,-73.7004,1840005327
Midland City,Alabama,Dale,31.3157,-85.4937,1840017084
Las Quintas Fronterizas,Texas,Maverick,28.6897,-100.4679,1840037135
Avon-by-the-Sea,New Jersey,Monmouth,40.1913,-74.0166,1840003676
Grandview Plaza,Kansas,Geary,39.0327,-96.793,1840008543
Apple Mountain Lake,Virginia,Warren,38.9231,-78.1033,1840026696
Perry Park,Colorado,Douglas,39.2595,-104.9825,1840028567
Irwin,South Carolina,Lancaster,34.6942,-80.8197,1840013531
Greenwood,Delaware,Sussex,38.8072,-75.59,1840006066
Anna,Ohio,Shelby,40.3957,-84.1754,1840010440
Tillson,New York,Ulster,41.8316,-74.0696,1840004725
Church Hill,Pennsylvania,Mifflin,40.6926,-77.5949,1840034904
Francis,Utah,Summit,40.6102,-111.2729,1840021346
Forest Lake,Illinois,Lake,42.2103,-88.0531,1840004636
Mowbray Mountain,Tennessee,Hamilton,35.2751,-85.2225,1840040578
Calico Rock,Arkansas,Izard,36.1401,-92.1341,1840013352
Lincoln,Missouri,Benton,38.394,-93.3313,1840009800
Leon,Iowa,Decatur,40.7407,-93.7547,1840001005
Lagunitas-Forest Knolls,California,Marin,38.018,-122.6912,1840074238
Thoreau,New Mexico,McKinley,35.4251,-108.2012,1840019096
Princeville,Hawaii,Kauai,22.2181,-159.4801,1840023223
Twin Lakes,Virginia,Greene,38.2504,-78.4417,1840026751
Groton,South Dakota,Brown,45.4517,-98.1,1840002034
Monson Center,Massachusetts,Hampden,42.099,-72.3048,1840073517
Ben Wheeler,Texas,Van Zandt,32.4463,-95.7023,1840036372
Eldorado,Texas,Schleicher,30.8617,-100.5979,1840020864
Eden,Texas,Concho,31.2163,-99.844,1840020836
Wanchese,North Carolina,Dare,35.8399,-75.6383,1840013370
Rainbow,California,San Diego,33.4098,-117.1395,1840019345
Big Beaver,Pennsylvania,Beaver,40.8233,-80.3632,1840035408
Munfordville,Kentucky,Hart,37.2795,-85.8982,1840014374
Las Campanas,New Mexico,Santa Fe,35.7159,-106.0582,1840152180
Carlisle-Rockledge,Alabama,Etowah,34.114,-86.1191,1840037805
Colorado City,Colorado,Pueblo,37.9381,-104.8451,1840017587
Golden Meadow,Louisiana,Lafourche,29.3876,-90.2739,1840017217
Silver Bay,Minnesota,Lake,47.2941,-91.278,1840008824
French Lick,Indiana,Orange,38.5462,-86.6202,1840010778
Rushford,Minnesota,Fillmore,43.8132,-91.7538,1840009014
Bakersfield Country Club,California,Kern,35.3899,-118.9409,1840149288
Wakefield,Michigan,Gogebic,46.4767,-89.9336,1840001940
New Market,Tennessee,Jefferson,36.1096,-83.5493,1840016170
Wyoming,Delaware,Kent,39.1147,-75.563,1840005822
Frankton,Indiana,Madison,40.221,-85.7718,1840010456
Liberty Corner,New Jersey,Somerset,40.6647,-74.5807,1840146721
Clarendon,Texas,Donley,34.9366,-100.8918,1840019177
Warrenton,Georgia,Warren,33.4067,-82.6653,1840015710
Brooklawn,New Jersey,Camden,39.8788,-75.1207,1840001506
Olathe,Colorado,Montrose,38.6083,-107.9833,1840022506
Edgerton,Kansas,Johnson,38.7717,-94.9706,1840001634
Pahala,Hawaii,Hawaii,19.1993,-155.4772,1840029537
Courtland,Virginia,Southampton,36.7123,-77.062,1840006520
Kingsley,Michigan,Grand Traverse,44.5845,-85.5347,1840013142
Cranford,New Jersey,Union,40.6548,-74.3053,1840153050
Celina,Tennessee,Clay,36.5469,-85.5043,1840014424
Lisbon,Iowa,Linn,41.9205,-91.3916,1840009144
Sac City,Iowa,Sac,42.4216,-94.9978,1840009113
Jackson,South Carolina,Aiken,33.3283,-81.7925,1840016794
Haines,Alaska,Haines,59.2416,-135.4549,1840023317
Marble Hill,Missouri,Bollinger,37.3032,-89.9808,1840008738
St. Francisville,Louisiana,West Feliciana,30.7852,-91.3788,1840018200
Mariano Colón,Puerto Rico,Coamo,18.0287,-66.3356,1630023664
Wilmerding,Pennsylvania,Allegheny,40.3942,-79.8101,1840001279
Bay Park,New York,Nassau,40.6302,-73.667,1840005230
Montverde,Florida,Lake,28.5971,-81.6786,1840017230
Au Sable,Michigan,Iosco,44.4105,-83.3423,1840004095
Ashland,Alabama,Clay,33.2703,-85.8337,1840006738
Blackville,South Carolina,Barnwell,33.3552,-81.2835,1840015723
Bessemer,Michigan,Gogebic,46.4775,-90.0498,1840001941
Waterville,Minnesota,Le Sueur,44.2235,-93.5746,1840010021
Lincoln Park,Pennsylvania,Berks,40.3147,-75.9886,1840035063
Aquebogue,New York,Suffolk,40.9425,-72.6149,1840005015
Cottonport,Louisiana,Avoyelles,30.9892,-92.0509,1840017120
Lyman,Wyoming,Uinta,41.3274,-110.2977,1840021340
Cowan,Tennessee,Franklin,35.1629,-86.0142,1840014600
Gurdon,Arkansas,Clark,33.9154,-93.1545,1840013639
New Oxford,Pennsylvania,Adams,39.863,-77.0554,1840000686
Ocean Park,Washington,Pacific,46.4961,-124.0443,1840018468
Port Edwards,Wisconsin,Wood,44.3484,-89.854,1840002340
Woodbranch,Texas,Montgomery,30.1813,-95.1836,1840022176
East Jordan,Michigan,Charlevoix,45.1547,-85.13,1840003945
Las Maravillas,New Mexico,Valencia,34.734,-106.669,1840033726
Charlack,Missouri,St. Louis,38.7029,-90.3427,1840007445
Cade,Louisiana,St. Martin,30.0926,-91.8996,1840025122
Milan,Indiana,Ripley,39.1253,-85.127,1840009620
Churchill,Ohio,Trumbull,41.1694,-80.6659,1840004904
Youngstown,New York,Niagara,43.2488,-79.0443,1840004275
Kerhonkson,New York,Ulster,41.7779,-74.2955,1840004718
Le Grand,California,Merced,37.2288,-120.254,1840017627
Bernie,Missouri,Stoddard,36.6718,-89.9707,1840007641
Governors Club,North Carolina,Chatham,35.8437,-79.0454,1840151245
South Amherst,Ohio,Lorain,41.3518,-82.2393,1840011594
Marlette,Michigan,Sanilac,43.3268,-83.0806,1840002701
Northville,New York,Suffolk,40.9723,-72.6181,1840147481
El Ojo,Puerto Rico,Santa Isabel,18.0038,-66.3919,1630035664
Oswego,Kansas,Labette,37.1674,-95.1123,1840003857
Wilderness Rim,Washington,King,47.4464,-121.769,1840042145
Lewisburg,Ohio,Preble,39.8508,-84.5434,1840012494
Willow,Alaska,Matanuska-Susitna,61.8157,-149.753,1840023377
Spirit Lake,Idaho,Kootenai,47.9658,-116.8699,1840021098
Lacon,Illinois,Marshall,41.0228,-89.4062,1840008279
Ocean Gate,New Jersey,Ocean,39.9269,-74.1348,1840001493
Woodville,California,Tulare,36.0927,-119.2012,1840019041
Wagon Wheel,Arizona,Navajo,34.1976,-110.0272,1840075510
Altamont,New York,Albany,42.7056,-74.034,1840004494
Lake Hamilton,Florida,Polk,28.0478,-81.627,1840017240
Lake Kerr,Florida,Marion,29.3575,-81.7746,1840145801
Plainville,Kansas,Rooks,39.2341,-99.3009,1840009576
Genola,Utah,Utah,40.0118,-111.8465,1840021402
Hodgkins,Illinois,Cook,41.7659,-87.8613,1840011262
Oologah,Oklahoma,Rogers,36.4438,-95.7089,1840022653
Browns Lake,Wisconsin,Racine,42.6909,-88.237,1840004482
Verandah,Florida,Lee,26.6973,-81.7429,1840151621
Anson,Texas,Jones,32.755,-99.8963,1840019446
Fox Lake,Wisconsin,Dodge,43.5619,-88.913,1840002737
Evart,Michigan,Osceola,43.9003,-85.2751,1840002560
Monon,Indiana,White,40.8642,-86.8787,1840009380
Red Lake,Arizona,Coconino,35.3579,-112.1705,1840027974
Oberlin,Kansas,Decatur,39.823,-100.5308,1840003766
Cassopolis,Michigan,Cass,41.9116,-86.0085,1840010159
Cameron,Wisconsin,Barron,45.4059,-91.7422,1840002070
Blossburg,Pennsylvania,Tioga,41.6795,-77.069,1840003296
North Lewisburg,Ohio,Champaign,40.2205,-83.5581,1840012336
Walden,Tennessee,Hamilton,35.1635,-85.3098,1840016375
Fords Prairie,Washington,Lewis,46.7459,-123.003,1840017377
Morovis,Puerto Rico,Morovis,18.3268,-66.4057,1630035526
Aberdeen,Indiana,Porter,41.4418,-87.1167,1840030083
Dunkirk,Indiana,Jay,40.3741,-85.2076,1840008351
Weyauwega,Wisconsin,Waupaca,44.324,-88.9333,1840002354
Kentland,Indiana,Newton,40.774,-87.4465,1840010306
Bartlett,Texas,Williamson,30.7952,-97.4324,1840019555
Shamokin Dam,Pennsylvania,Snyder,40.8547,-76.8231,1840002800
Stratford Downtown,Connecticut,Greater Bridgeport,41.1989,-73.1276,1840153077
Blountsville,Alabama,Blount,34.0814,-86.5867,1840015600
Loretto,Tennessee,Lawrence,35.0792,-87.4401,1840015440
Shelburne Falls,Massachusetts,Franklin,42.6063,-72.7436,1840004517
Ironton,Missouri,Iron,37.5984,-90.6379,1840008716
St. Lawrence,Pennsylvania,Berks,40.3262,-75.8661,1840001187
Lake Brownwood,Texas,Brown,31.8176,-99.1045,1840018146
Haubstadt,Indiana,Gibson,38.2039,-87.5751,1840010798
Pumpkin Center,North Carolina,Onslow,34.786,-77.3642,1840013559
Oak Leaf,Texas,Ellis,32.5138,-96.8563,1840020758
Sandy Valley,Nevada,Clark,35.8423,-115.6304,1840019026
Unionville,Tennessee,Bedford,35.6117,-86.5739,1840024945
Maroa,Illinois,Macon,40.0365,-88.9561,1840008397
Santa Clara,New Mexico,Grant,32.7801,-108.1493,1840023010
Annandale,New Jersey,Hunterdon,40.6468,-74.8881,1840033215
Georgetown,Connecticut,Western Connecticut,41.2494,-73.4343,1840000575
Cedarville,Arkansas,Crawford,35.583,-94.3615,1840014536
Bylas,Arizona,Graham,33.1291,-110.1162,1840022957
Towanda,Kansas,Butler,37.7954,-96.9963,1840010836
Dalton,Ohio,Wayne,40.7995,-81.7033,1840011893
Midway,Kentucky,Woodford,38.1562,-84.676,1840014318
Cedar Heights,Maryland,Prince George's,38.9037,-76.9059,1840148532
Parkersburg,Iowa,Butler,42.5739,-92.7785,1840009088
Glenwood,Arkansas,Pike,34.3278,-93.5308,1840013636
Deshler,Ohio,Henry,41.2074,-83.9055,1840011606
Burns,Tennessee,Dickson,36.0508,-87.2984,1840015316
New Berlinville,Pennsylvania,Berks,40.3451,-75.6312,1840035121
Union Point,Georgia,Greene,33.6178,-83.0751,1840015686
Mapleton,Minnesota,Blue Earth,43.9266,-93.9546,1840008976
Mantachie,Mississippi,Itawamba,34.3251,-88.4961,1840016669
Hanscom AFB,Massachusetts,Middlesex,42.4582,-71.2793,1840043425
Baidland,Pennsylvania,Washington,40.1888,-79.9549,1840005432
Duchesne,Utah,Duchesne,40.1753,-110.394,1840018751
Nisswa,Minnesota,Crow Wing,46.5003,-94.2977,1840007740
West End,New York,Otsego,42.4667,-75.0969,1840034066
Lake Camelot,Illinois,Peoria,40.6341,-89.7509,1840029900
Fall City,Washington,King,47.5717,-121.9133,1840017342
Linden,Texas,Cass,33.011,-94.3626,1840020679
César Chávez,Texas,Hidalgo,26.3118,-98.1117,1840037037
Exmore,Virginia,Northampton,37.5295,-75.8283,1840006415
Columbus Grove,Ohio,Putnam,40.9205,-84.0598,1840011751
Flatonia,Texas,Fayette,29.6888,-97.1059,1840022208
Manasota Key,Florida,Charlotte,26.9226,-82.3537,1840029056
East Marion,New York,Suffolk,41.1288,-72.3419,1840005037
Great Falls,South Carolina,Chester,34.5753,-80.9048,1840016571
Mount Sterling,Ohio,Madison,39.7134,-83.2735,1840012417
Galesville,Wisconsin,Trempealeau,44.0839,-91.358,1840002387
Girard,Illinois,Macoupin,39.4466,-89.7821,1840008490
Clermont,Indiana,Marion,39.8166,-86.3207,1840009530
Mundys Corner,Pennsylvania,Cambria,40.4431,-78.8325,1840026420
Belcourt,North Dakota,Rolette,48.8417,-99.7447,1840003990
Mount Ayr,Iowa,Ringgold,40.7141,-94.2375,1840001003
Fall River,Wisconsin,Columbia,43.3856,-89.0455,1840002706
Atlanta,Illinois,Logan,40.2638,-89.2309,1840007252
Trempealeau,Wisconsin,Trempealeau,44.0029,-91.4284,1840002385
Brewster,Washington,Okanogan,48.1015,-119.7762,1840018359
Espy,Pennsylvania,Columbia,41.0055,-76.4164,1840034953
Osseo,Wisconsin,Trempealeau,44.5795,-91.212,1840002392
Logan,West Virginia,Logan,37.8509,-81.9857,1840006336
Toro Canyon,California,Santa Barbara,34.4354,-119.5562,1840028353
Freeport,Pennsylvania,Armstrong,40.6829,-79.6837,1840003518
Hartington,Nebraska,Cedar,42.6205,-97.2672,1840006918
McMechen,West Virginia,Marshall,39.9854,-80.7335,1840005556
Durand,Wisconsin,Pepin,44.627,-91.9607,1840002351
Itta Bena,Mississippi,Leflore,33.5003,-90.3256,1840014803
Burnham,Pennsylvania,Mifflin,40.6352,-77.5631,1840003589
New Haven,West Virginia,Mason,38.9876,-81.9656,1840006051
Westmorland,California,Imperial,33.0389,-115.6223,1840022001
Mickleton,New Jersey,Gloucester,39.7921,-75.2437,1840033345
Crystal Falls,Michigan,Iron,46.0967,-88.3264,1840001970
Albion,Nebraska,Boone,41.6873,-97.9989,1840007049
West Hurley,New York,Ulster,42.0083,-74.112,1840004728
Centennial Park,Arizona,Mohave,36.9538,-112.9813,1840075272
Goldthwaite,Texas,Mills,31.4513,-98.5736,1840020824
Steeleville,Illinois,Randolph,38.0086,-89.6624,1840012940
Shiremanstown,Pennsylvania,Cumberland,40.2224,-76.9555,1840001393
Pomeroy,Ohio,Meigs,39.0292,-82.0336,1840012746
Folsom,New Jersey,Atlantic,39.5929,-74.8424,1840003799
Oakland,Pennsylvania,Cambria,40.3056,-78.8818,1840144363
Eureka Mill,South Carolina,Chester,34.718,-81.1929,1840035844
Elkhart,Kansas,Morton,37.0038,-101.8944,1840008759
Sea Breeze,North Carolina,New Hanover,34.0698,-77.8965,1840013629
Bangs,Texas,Brown,31.7162,-99.1303,1840019518
Wilton Center,Connecticut,Western Connecticut,41.1914,-73.4262,1840043233
Foxfire,North Carolina,Moore,35.1791,-79.5639,1840017851
Rankin,Pennsylvania,Allegheny,40.411,-79.8813,1840001257
